Row ID,Order Date,Customer ID,Customer Name,Gender,Segment,Product ID,Category,Sub Category,Product Name,Quantity,Price per Unit
9892,2020-01-11,CUST-1957,Rohit Kapoor,Male,,PROD-925,Technology,Copiers,Laser Copier,10,"2,200.58"
7080,2025-07-09,CUST-7780,Ritu Singh,Female,Home Office,PROD-469,Furniture,Tables,Office Desk,1,3926.44
8237,2025-08-19,CUST-9112,Sonal Mishra,Female,Consumer,PROD-475,Technology,Laptops,Gaming Laptop,3,4598.38
8703,2022-10-13,CUST-7354,Rahul Patel,Male,Consumer,PROD-574,Technology,Phones,Smartphone,10,3775.6
1842,2020-08-26,CUST-3443,Shreya Kapoor,Female,,PROD-162,Furniture,Tables,Conference Table,7,4615.06
7043,14-09-2022,CUST-4479,Sunil Choudhary,Male,,PROD-131,Furniture,Bookcases,Metal Shelf,6,3732.06
8049,2020-03-05,CUST-8471,Rachna Bhat,Female,,PROD-386,Office Supplies,Storage,File Box,2,"5,178.26"
1292,2021-04-28,CUST-6159,,Female,Consumer,PROD-917,Office Supplies,Storage,File Box,5,NA
5306,unknown,CUST-9353,,Male,Home Office,PROD-524,Furniture,Bookcases,Corner Shelf,9,957.76
1229,2023-03-23,CUST-9703,Ajay Deshmukh,Male,,PROD-250,Technology,Accessories,Headphones,7,1808.75
1595,2022-01-30,CUST-7225,Bhavika Patel,Female,Corporate,PROD-805,,Paper,Sticky Notes,3,2804.13
8651,2022-09-04,CUST-5339,Rakesh Rao,Male,Corporate,PROD-507,Furniture,Chairs,Ergonomic Chair,7,7213.83
7465,2025-02-06,CUST-1295,Vijay Rao,Male,Home Office,PROD-242,Technology,Phones,Desk Phone,2,3259.69
7879,2022-06-11,CUST-3281,Kumari Rani,Female,,PROD-854,Office Supplies,Paper,Sticky Notes,3,353.13
3586,2025-05-09,CUST-5929,Madhuri Nair,Female,Consumer,PROD-263,Technology,Laptops,Ultrabook Laptop,5,2344.66
1345,2023-08-18,CUST-2377,Shreya Kapoor,Female,,PROD-436,Technology,Copiers,Laser Copier,7,502.52
320,2023-10-19,CUST-6218,Karan Mehta,Male,Consumer,PROD-377,Furniture,Bookcases,Metal Shelf,10,"1,892.83"
2809,9/6/3025,CUST-6058,Priyanka Sinha,Female,Home Office,PROD-746,Office Supplies,Storage,Storage Bin,4,₹274.00
4760,2021-08-23,CUST-3406,Rachna Bhat,Female,,PROD-617,Technology,Copiers,Laser Copier,5,2733.01
3042,2021-05-31,CUST-9290,Anil Nair,Male,Home Office,PROD-138,Office Supplies,Storage,Storage Bin,6,2400.72
3380,2024-10-21,CUST-6836,,Female,Home Office,PROD-793,Technology,Phones,Smartphone,5,6637.54
10108,2022-05-13,CUST-3265,Rahul Patel ,Male,Corporate,PROD-761,Office Supplies,Paper,Notebook,8,1841.51
3080,unknown,CUST-7792,Suresh Reddy,Male,,PROD-615,Furniture,Bookcases,Metal Shelf,9,5647.92
1963,2022-02-07,CUST-9561,Vikram Iyer,Male,Corporate,PROD-193,Technology,Laptops,Ultrabook Laptop,3,7290.9
1689,2021-03-11,CUST-3578,Prashant Joshi,Male,,PROD-729,Technology,Accessories,Headphones,8,5210.44
1397,2023-08-04,CUST-2271,Akhilesh Verma,Male,Corporate,PROD-661,Technology,Phones,Smartphone,10,5060.06
3571,2024-01-13,CUST-4472,Anil Nair,Male,Home Office,PROD-499,Office Supplies,Binders,View Binder,8,1961.38
6686,2021/01/30,CUST-1620,Aditya Ghosh,Male,Consumer,PROD-543,Technology,Phones,Desk Phone,8,4262.41
7944,2022-04-14,CUST-9598,Pallavi Kulkarni,Female,Home Office,PROD-368,Technology,Laptops,Ultrabook Laptop,8,4305.71
650,2021-03-10,CUST-5716,Aarti Kumar,Female,Home Office,PROD-380,Technology,Laptops,Ultrabook Laptop,3,2216.96
8353,2022-09-04,CUST-9545,Sonia Rao,Female,,PROD-835,Technology,Laptops,Ultrabook Laptop,8,"3,095.34"
73,06-05-2021,CUST-1897,Rakesh Rao,Male,,PROD-107,Furniture,Tables,Conference Table,3,5748.89
8299,2024/11/04,CUST-5159,,Female,Consumer,PROD-668,Technology,Accessories,Headphones,6,5368.83
5994,2022-12-10,CUST-9936,Meera Desai,Female,Consumer,PROD-374,Office Supplies,Paper,Notebook,8,6016.57
2962,2021-12-14,CUST-9413,Suresh Reddy,Male,Corporate,PROD-797,Office Supplies,Binders,Ring Binder,6,5892.18
8707,2025-03-08,CUST-8865,Rajesh Sharma,Male,Corporate,PROD-233,Office Supplies,Writing,Ballpoint Pen,4,NA
8524,2022-02-16,CUST-1006,Bhavika Patel,Female,Consumer,PROD-929,Office Supplies,Paper,Sticky Notes,9,488.83
9022,08-12-2021,CUST-2734,Ravi Kumar,Male,Consumer,PROD-900,Technology,Copiers,Inkjet Copier,9,1833.54
5890,26/2/3025,CUST-4956,Nitin Kulkarni,Male,,PROD-307,Office Supplies,Writing,Ballpoint Pen,6,4273.19
8790,2023-03-31,CUST-1250,Amit Sharma,Male,Corporate,PROD-979,Office Supplies,Storage,Storage Bin,4,1160.25
2917,2025-01-21,CUST-8724,Nandini Shetty,Female,Consumer,PROD-981,Technology,Accessories,Charger,4,4149.03
1178,2024-08-04,CUST-1277,Fatima Khan,Female,Home Office,PROD-644,Furniture,Bookcases,Corner Shelf,6,1290.66
1657,2021-05-03,CUST-8919,Harish Bhat,Male,Corporate,PROD-785,Furniture,Chairs,Executive Chair,6,NA
8643,2021-01-10,CUST-4658,Kishore Shetty,Male,Consumer,PROD-864,Furniture,Chairs,Executive Chair,1,3543.91
6702,2021-10-12,CUST-8905,Sangeeta Choudhary,Female,Home Office,PROD-629,Office Supplies,Paper,Printer Paper,7,7176.86
2113,2022-05-20,CUST-2723,Ravi Kumar,Male,Corporate,PROD-771,Office Supplies,Binders,View Binder,7,6525.98
826,2021-10-15,CUST-9296,Kishore Shetty,Male,,PROD-980,Office Supplies,Paper,Sticky Notes,6,4086.07
4460,2020-03-07,CUST-1483,Suresh Reddy,Male,,PROD-188,Office Supplies,Storage,Storage Bin,8,178.02
6619,2022-12-12,CUST-7842,Vikram Iyer,Male,Consumer,PROD-123,Furniture,Bookcases,Corner Shelf,4,6163.99
3303,2022-11-20,CUST-7795,Bhavika Patel,Female,,PROD-301,Furniture,Chairs,Ergonomic Chair,7,4372.59
2910,2022-08-21,CUST-2633,Mohammed Khan,Male,Consumer,PROD-918,Office Supplies,Storage,File Box,9,966.78
1661,2025-03-09,CUST-5867,Kishore Shetty,Male,Corporate,PROD-295,Office Supplies,Storage,File Box,6,6459.97
611,2024-08-07,CUST-6132,Mohammed Khan,Male,,PROD-615,Office Supplies,Storage,Storage Bin,6,3250.44
4033,2021/05/07,CUST-1901,Deepa Nair,Female,Home Office,PROD-794,Furniture,Chairs,Folding Chair,3,₹686.96
686,2023-11-18,CUST-3128,Harish Bhat,Male,Corporate,PROD-779,Technology,Phones,Smartphone,5,NA
690,22-05-2025,CUST-6563,Prashant Joshi,Male,,PROD-493,Office Supplies,Paper,Notebook,3,2190.86
3216,2022-10-23,CUST-3231,Vikram Iyer,Male,Corporate,PROD-964,Technology,Laptops,Ultrabook Laptop,6,5932.02
3204,2021-04-06,CUST-3293,Amrita Ghosh,Female,,PROD-623,Office Supplies,Paper,Printer Paper,1,3249.99
9281,2022-11-05,CUST-4468,Meera Desai,Female,Consumer,PROD-117,Office Supplies,Binders,View Binder,5,118.55
33,2020-06-13,CUST-8705,Kavita Joshi,Female,Corporate,PROD-119,Office Supplies,Binders,View Binder,4,4902.32
6098,2025-06-10,CUST-1647,Karan Mehta,Male,Corporate,PROD-603,Office Supplies,Binders,View Binder,3,3693.75
3323,2022-01-11,CUST-1179,Pallavi Kulkarni,Female,,PROD-554,Technology,Phones,Desk Phone,4,4110.29
6773,2021-09-05,CUST-3291,Sangeeta Choudhary,Female,Corporate,PROD-910,Office Supplies,Storage,Storage Bin,4,3293.17
2863,2024-02-08,CUST-1803,Amit Sharma,Male,,PROD-515,Office Supplies,Storage,Desk Organizer,5,₹6048.74
2219,2024-12-16,CUST-1985,Rachna Bhat,Female,Home Office,PROD-287,Technology,Phones,Desk Phone,7,4464.2
3146,2022-03-23,CUST-1476,Amrita Ghosh,Female,,PROD-716,Furniture,Tables,Office Desk,1,4334.49
2905,2022-07-05,CUST-4903,,Male,,PROD-184,Technology,Copiers,Laser Copier,2,1839.15
6099,2020-09-12,CUST-3112,Kavita Joshi,Female,,PROD-596,Technology,Accessories,Mouse,5,3857.56
1340,03-04-2025,CUST-5322,Bhavna Mehta,Female,Corporate,PROD-742,Office Supplies,Writing,Fountain Pen,9,7164.73
8920,2022-04-19,CUST-6026,Pooja Patel,Female,,PROD-148,Technology,Laptops,Ultrabook Laptop,9,5043.63
3936,unknown,CUST-8947,Vijay Rao,Male,Consumer,PROD-274,Technology,Phones,Desk Phone,4,2631.28
3805,11-03-2025,CUST-8034,Mohammed Khan,Male,Home Office,PROD-242,Furniture,Bookcases,Wooden Bookcase,8,"3,923.73"
8004,2020-01-08,CUST-6433,Ravi Kumar,Male,,PROD-233,Office Supplies,Writing,Ballpoint Pen,8,4532.56
5742,unknown,CUST-8167,Bhavna Mehta,Female,Corporate,PROD-261,Furniture,Tables,Conference Table,2,4838.22
749,2023-02-21,CUST-9102,Meera Desai,Female,Home Office,PROD-956,Office Supplies,Writing,Fountain Pen,1,4812.59
1287,2020-10-02,CUST-7784,Tanya Kapoor,Female,Home Office,PROD-969,Technology,Accessories,Charger,4,3075.68
9020,2024/01/21,CUST-7554,Meera Desai,Female,,PROD-104,Office Supplies,Storage,File Box,10,5208.07
2328,2020-02-11,CUST-9908,Bhavna Mehta,Female,,PROD-918,Office Supplies,Writing,Fountain Pen,3,"6,328.10"
6385,2025-07-22,CUST-8070,Rajesh Sharma,Male,,PROD-636,Office Supplies,Writing,Fountain Pen,3,6528.8
1712,2022-08-30,CUST-5849,Sneha Reddy,Female,Corporate,PROD-778,Office Supplies,Storage,Storage Bin,8,111.4
2326,2021-02-02,CUST-5798,Ajay Deshmukh,Male,,PROD-598,Furniture,Chairs,Folding Chair,6,2489.67
1554,2025-02-08,CUST-9569,Manish Desai,Male,Home Office,PROD-306,Furniture,Chairs,Folding Chair,5,1087.58
5971,03-01-2022,CUST-6911,Fatima Khan,Female,Corporate,PROD-749,Office Supplies,Writing,Fountain Pen,10,"5,825.33"
5081,20/8/3022,CUST-2278,Fatima Khan,Female,Consumer,PROD-495,Furniture,Tables,Office Desk,8,3485.22
181,2023-12-24,CUST-5366,Rakesh Rao,Male,Corporate,PROD-646,Office Supplies,Binders,Ring Binder,10,6360.3
9046,2022-03-24,CUST-1151,Anil Nair,Male,Consumer,PROD-870,Technology,Copiers,Inkjet Copier,8,5414.43
5360,2025-09-22,CUST-9945,Aarti Kumar,Female,,PROD-169,Office Supplies,Storage,Desk Organizer,2,NA
4864,2022-08-28,CUST-2578,Priyanka Sinha,Female,,PROD-285,Furniture,Chairs,Mesh Chair,5,3178.23
8356,2024-01-07,CUST-3560,Yogesh Patil,Male,,PROD-840,Technology,Laptops,Gaming Laptop,5,5293.6
9506,2020-10-22,CUST-4488,Pallavi Kulkarni,Female,Consumer,PROD-313,Technology,Phones,Desk Phone,6,3429.96
2353,2025-08-09,CUST-1279,Priyanka Sinha,Female,Consumer,PROD-386,Technology,Accessories,Charger,6,362.29
3652,2025-08-25,CUST-6051,Tanya Kapoor,Female,,PROD-930,Technology,Copiers,Inkjet Copier,4,NA
3779,2020-11-10,CUST-1144,Rachna Bhat,Female,,PROD-381,Furniture,Tables,Folding Table,6,6116.95
4499,2023-09-06,CUST-9355,Sanjay Gupta,Male,Consumer,PROD-758,Office Supplies,Binders,View Binder,3,NA
4896,2021-02-23,CUST-2071,Fatima Khan,Female,,PROD-504,Technology,Phones,Smartphone,4,4480.45
8497,2022-12-11,CUST-4505,Pallavi Kulkarni,Female,,PROD-289,Furniture,Chairs,Executive Chair,1,635.91
8944,2020/05/10,CUST-5506,,Female,,PROD-460,Technology,Laptops,Gaming Laptop,9,2595.03
4100,2021-12-27,CUST-3036,Suresh Reddy,Male,Corporate,PROD-188,Technology,Copiers,Inkjet Copier,6,7280.97
2056,2023-12-02,CUST-2994,Sachin Yadav,Male,,PROD-326,Furniture,Chairs,Mesh Chair,9,4717.66
225,2021-04-17,CUST-5760,Karan Mehta,Male,,PROD-803,Technology,Accessories,Mouse,9,4103.0
6304,2021-01-26,CUST-5149,,Male,,PROD-900,Furniture,Chairs,Ergonomic Chair,3,1080.22
637,2020-05-31,CUST-6259,Rahul Patel,Male,,PROD-956,Technology,Accessories,Charger,8,₹203.21
7267,2025-09-25,CUST-1693,Rakesh Rao,Male,Home Office,PROD-519,Office Supplies,Paper,Printer Paper,1,3409.94
7226,2024-05-21,CUST-3307,Harish Bhat,Male,Consumer,PROD-176,Office Supplies,Paper,Printer Paper,7,195.07
4434,17-03-2025,CUST-1487,Harish Bhat,Male,Consumer,PROD-148,Technology,Laptops,Gaming Laptop,2,5220.43
9003,2022-01-09,CUST-4764,Rajesh Sharma,Male,,PROD-825,Furniture,Tables,Folding Table,9,927.31
9526,2025-03-26,CUST-7858,Fatima Khan,Female,Consumer,PROD-811,Furniture,Bookcases,Corner Shelf,2,1398.89
4312,2024-07-23,CUST-4221,Madhuri Nair,Female,Consumer,PROD-578,Furniture,Bookcases,Wooden Bookcase,10,4780.87
7838,2022/07/25,CUST-3061,Anil Nair,Male,,PROD-764,Technology,Phones,Desk Phone,9,"1,850.77"
185,2022-06-23,CUST-7415,,Male,Consumer,PROD-971,Office Supplies,Binders,Ring Binder,10,2437.76
3003,2020-03-19,CUST-9278,Aarti Kumar,Female,Corporate,PROD-214,Furniture,Chairs,Executive Chair,3,2644.14
7173,2021-02-03,CUST-2279,Rajesh Sharma,Male,,PROD-100,Furniture,Bookcases,Corner Shelf,10,222.34
4243,2025-02-20,CUST-3418,Mohammed Khan,Male,,PROD-799,Furniture,Bookcases,Corner Shelf,3,1431.62
595,2022-09-19,CUST-8908,Shreya Kapoor,Female,Corporate,PROD-331,Furniture,Tables,Office Desk,2,2696.1
3551,2024-03-06,CUST-6919,Anil Nair,Male,Corporate,PROD-216,Furniture,Chairs,Executive Chair,2,6782.01
1569,2020/11/18,CUST-1522,Rajesh Sharma,Male,Corporate,PROD-746,Office Supplies,Binders,Ring Binder,5,3538.13
5028,2020-02-02,CUST-2162,Shivam Chauhan,Male,,PROD-593,Furniture,Bookcases,Metal Shelf,1,3357.7
8002,2022-02-20,CUST-7948,Tanya Kapoor,Female,Consumer,PROD-233,Office Supplies,Storage,Desk Organizer,7,1792.41
9488,2022-09-13,CUST-4248,Suresh Reddy,Male,Consumer,PROD-844,Office Supplies,Binders,View Binder,5,2159.1
2732,2025/08/29,CUST-3950,Priya Iyer,Female,Home Office,PROD-710,Office Supplies,Binders,View Binder,7,759.68
7004,2022/10/13,CUST-1659,Rakesh Rao,Male,Corporate,PROD-602,Office Supplies,Binders,Ring Binder,1,920.0
7900,2024-02-17,CUST-8571,Bhavna Mehta,Female,Corporate,PROD-736,Technology,Accessories,Mouse,5,2409.13
6668,2021-04-22,CUST-9728,Prashant Joshi,Male,,PROD-248,Furniture,Bookcases,Wooden Bookcase,4,954.89
9235,2020-11-21,CUST-1349,Fatima Khan,Female,Home Office,PROD-711,Technology,Copiers,Inkjet Copier,4,NA
9472,2020-09-21,CUST-8258,Karan Mehta,Male,,PROD-879,Office Supplies,Writing,Fountain Pen,4,7440.29
8732,2023-06-24,CUST-1336,Priyanka Sinha,Female,,PROD-209,Office Supplies,Binders,Ring Binder,7,2438.99
2670,2023-03-15,CUST-2822,Ravi Kumar,Male,Consumer,PROD-230,Furniture,Tables,Conference Table,5,5300.11
10142,2020-10-27,CUST-5390,Rakesh Rao ,Male,Corporate,PROD-353,Furniture,Chairs,Folding Chair,10,513.91
5225,2022-08-04,CUST-3455,Sneha Reddy,Female,,PROD-849,Office Supplies,Storage,Storage Bin,3,7147.83
1899,2021-11-06,CUST-9827,Sachin Yadav,Male,Home Office,PROD-230,Furniture,Bookcases,Wooden Bookcase,9,3158.89
5668,2021-12-06,CUST-5225,Meera Desai,Female,,PROD-758,Technology,Copiers,Laser Copier,3,7480.71
189,2024-05-28,CUST-4112,Anil Nair,Male,,PROD-519,Office Supplies,Storage,Desk Organizer,5,"2,283.20"
1316,2021-10-31,CUST-5757,Neha Gupta,Female,Consumer,PROD-969,Furniture,Tables,Conference Table,5,NA
6867,2023-12-13,CUST-1205,Latha Pillai,Female,Consumer,PROD-125,Office Supplies,Binders,View Binder,7,80.16
7780,2020-05-28,CUST-1184,Aarti Kumar,Female,,PROD-660,Office Supplies,Storage,File Box,1,6888.2
10076,2021-08-30,CUST-8909,Nandini Shetty ,Female,Corporate,PROD-604,Furniture,Tables,Office Desk,8,1321.03
6919,2023-05-11,CUST-8346,Sachin Yadav,Male,,PROD-662,Furniture,Chairs,Executive Chair,4,2342.3
9170,2023-11-29,CUST-7079,Mohammed Khan,Male,,PROD-808,Office Supplies,Paper,Printer Paper,1,4291.17
228,2022-03-15,CUST-5117,Sunita Jadhav,Female,Corporate,PROD-307,Office Supplies,Writing,Ballpoint Pen,6,5681.67
302,2024-07-31,CUST-4014,Bhavna Mehta,Female,Consumer,PROD-972,Technology,Laptops,Gaming Laptop,3,1291.11
3516,2023-03-05,CUST-6639,Nandini Shetty,Female,Consumer,PROD-216,Furniture,Tables,Office Desk,7,7133.34
1818,2022-08-21,CUST-2873,Kumari Rani,Female,,PROD-689,Technology,Phones,Smartphone,5,3931.4
4364,2022-02-28,CUST-7744,Deepa Nair,Female,Consumer,PROD-621,Furniture,Chairs,Executive Chair,7,2875.63
111,2024-12-16,CUST-6654,Tanya Kapoor,Female,,PROD-891,Furniture,Tables,Conference Table,5,"7,168.20"
7899,04-06-2021,CUST-9047,Sneha Reddy,Female,,PROD-203,Furniture,Bookcases,Corner Shelf,6,6323.92
3946,unknown,CUST-8911,Priya Iyer,Female,,PROD-945,Office Supplies,Storage,Desk Organizer,2,4287.18
6586,19/12/3024,CUST-9373,Yogesh Patil,Male,Consumer,PROD-347,Office Supplies,Binders,View Binder,8,5298.51
9063,2020-03-30,CUST-3445,Arjun Singh,Male,Home Office,PROD-849,Technology,Laptops,Gaming Laptop,5,728.82
5635,2021-01-26,CUST-7179,Mohammed Khan,Male,,PROD-812,Office Supplies,Writing,Fountain Pen,6,1647.28
5805,05-05-2025,CUST-4427,Shivam Chauhan,Male,,PROD-752,Furniture,Tables,Office Desk,1,5468.11
9878,2022-12-17,CUST-4327,Tarun Mishra,Male,Consumer,PROD-174,Furniture,Bookcases,Metal Shelf,1,997.84
8402,2020-03-02,CUST-6407,Kavita Joshi,Female,Corporate,PROD-812,Office Supplies,Storage,Storage Bin,8,3679.14
9285,2025-05-12,CUST-4947,Aarti Kumar,Female,Corporate,PROD-889,Technology,Phones,Cordless Phone,7,3382.2
7279,2020-03-26,CUST-3250,Suresh Reddy,Male,,PROD-307,Technology,Laptops,Gaming Laptop,4,1382.03
4307,12-01-2023,CUST-8090,Fatima Khan,Female,Home Office,PROD-660,Office Supplies,Storage,File Box,9,6193.06
587,2020-09-20,CUST-2762,Bhavika Patel,Female,Consumer,PROD-721,Technology,Laptops,Ultrabook Laptop,10,2695.4
1255,2024-09-25,CUST-1227,Praveen Pillai,Male,Consumer,PROD-197,Technology,Accessories,Charger,5,"3,753.76"
43,2021-12-12,CUST-2625,Nitin Kulkarni,Male,Corporate,PROD-881,Furniture,Bookcases,Wooden Bookcase,5,4978.68
2449,2023-03-03,CUST-5520,Tanya Kapoor,Female,,PROD-678,Office Supplies,Paper,Notebook,6,₹4706.85
3609,unknown,CUST-1841,Rachna Bhat,Female,,PROD-381,Furniture,Bookcases,Metal Shelf,3,5550.81
4073,2024-12-18,CUST-4883,Sneha Reddy,Female,Consumer,PROD-244,Office Supplies,Binders,Ring Binder,9,2430.46
5375,2022-02-20,CUST-3133,Sunil Choudhary,Male,,PROD-854,Office Supplies,Storage,Storage Bin,5,346.61
7998,2022-08-21,CUST-1219,Sonia Rao,Female,Corporate,PROD-902,Office Supplies,Paper,Notebook,6,"2,290.50"
7299,2022-06-11,CUST-5089,Suresh Reddy,Male,,PROD-644,Office Supplies,Storage,Desk Organizer,8,840.8
687,12-03-2024,CUST-4331,Anjali Sharma,Female,Corporate,PROD-547,Furniture,Bookcases,Wooden Bookcase,3,5159.0
2015,2020-12-23,CUST-1729,Amitabh Sinha,Male,Corporate,PROD-232,Furniture,Bookcases,Wooden Bookcase,5,637.84
1505,2022-05-09,CUST-1079,Priya Iyer,Female,Consumer,PROD-407,Technology,Phones,Cordless Phone,3,"7,198.70"
7824,29-05-2023,CUST-8018,Neha Gupta,Female,Corporate,PROD-517,Technology,Accessories,Charger,3,3925.86
1447,2023-03-25,CUST-8626,Priyanka Sinha,Female,,PROD-900,Office Supplies,Binders,View Binder,6,2873.07
2064,3/6/3023,CUST-6593,,Male,,PROD-568,Office Supplies,Storage,Desk Organizer,five,NA
5573,2020-12-04,CUST-5791,Sachin Yadav,Male,,PROD-131,Office Supplies,Storage,File Box,8,373.65
3457,3/4/3022,CUST-7704,Sunita Jadhav,Female,,PROD-287,Technology,Copiers,Inkjet Copier,1,2292.9
7636,2021-09-01,CUST-5958,Sunil Choudhary,Male,Corporate,PROD-966,Furniture,Chairs,Mesh Chair,10,6402.42
419,2020-07-03,CUST-3093,Aarti Kumar,Female,,PROD-800,Technology,Accessories,Charger,5,4296.38
8482,17/11/3023,CUST-5423,Latha Pillai,Female,,PROD-656,Office Supplies,Storage,Storage Bin,7,"4,980.35"
5977,2025-07-13,CUST-8218,Aditya Ghosh,Male,Home Office,PROD-726,Furniture,Bookcases,Wooden Bookcase,5,6365.29
2999,2024-12-01,CUST-8836,Akhilesh Verma,Male,,PROD-101,Office Supplies,Writing,Marker,1,85.72
6995,2024-04-12,CUST-5542,Deepa Nair,Female,Corporate,PROD-559,Technology,Accessories,Keyboard,1,3160.32
395,2023-05-14,CUST-1981,Madhuri Nair,Female,,PROD-634,Furniture,Tables,Office Desk,3,1859.78
7181,2022-03-21,CUST-1614,Rahul Patel,Male,,PROD-660,Technology,Copiers,Laser Copier,2,3258.15
9703,unknown,CUST-5042,Bhavna Mehta,Female,,PROD-664,Technology,Copiers,Inkjet Copier,10,2521.17
4615,2020-08-05,CUST-9308,Sangeeta Choudhary,Female,Home Office,PROD-240,Office Supplies,Storage,Desk Organizer,1,2071.99
7216,2024-12-07,CUST-5632,Deepa Nair,Female,,PROD-753,Furniture,Tables,Office Desk,8,5989.12
7546,2024/10/17,CUST-1656,Rachna Bhat,Female,,PROD-884,Furniture,Bookcases,Corner Shelf,9,1510.66
7818,2021-05-17,CUST-6399,Amrita Ghosh,Female,Consumer,PROD-592,Technology,Copiers,Laser Copier,9,5747.05
6726,2020-01-01,CUST-7478,,Female,,PROD-814,Furniture,Tables,Conference Table,8,2524.83
95,2021-04-27,CUST-5566,Sangeeta Choudhary,Female,Home Office,PROD-355,Furniture,Chairs,Executive Chair,8,3919.26
4930,2024-08-06,CUST-7617,Akhilesh Verma,Male,,PROD-297,Furniture,Bookcases,Corner Shelf,6,943.99
3344,2020/01/19,CUST-5750,Priya Iyer,Female,Corporate,PROD-362,Technology,Phones,,6,1172.52
1412,2021-03-21,CUST-3694,Bhavika Patel,Female,,PROD-497,Office Supplies,Storage,Storage Bin,7,1597.98
6032,2023-06-09,CUST-8421,Latha Pillai,Female,,PROD-318,Furniture,Chairs,Mesh Chair,8,6496.04
3915,2023-08-15,CUST-7816,Tanya Kapoor,Female,Corporate,PROD-679,Furniture,Chairs,Executive Chair,4,1919.5
5061,2021-05-07,CUST-7712,,Male,Corporate,PROD-176,Office Supplies,Writing,Fountain Pen,5,1741.03
6361,2020-08-14,CUST-1138,Yogesh Patil,Male,,PROD-146,Office Supplies,Paper,Printer Paper,9,7265.54
8467,2024/08/03,CUST-8059,Yogesh Patil,Male,Corporate,PROD-679,Furniture,Chairs,Mesh Chair,10,4786.93
8855,2020-04-03,CUST-7140,Manish Desai,Male,,PROD-237,Furniture,Chairs,Executive Chair,9,544.51
3048,25-08-2022,CUST-1515,Vijay Rao,Male,Consumer,PROD-566,Furniture,Tables,Folding Table,five,2120.39
3668,2021/03/01,CUST-3560,Tanya Kapoor,Female,,PROD-258,Technology,Phones,Smartphone,4,"6,991.74"
1052,20-02-2023,CUST-8700,Manish Desai,Male,Consumer,PROD-281,Office Supplies,Paper,Sticky Notes,10,2511.13
4469,2025-02-23,CUST-9926,Tanya Kapoor,Female,,PROD-175,Furniture,Bookcases,Metal Shelf,6,3691.31
8275,28/1/3023,CUST-2226,Yogesh Patil,Male,Corporate,PROD-548,Office Supplies,Paper,Notebook,6,"6,718.21"
1935,04-04-2023,CUST-6330,Amrita Ghosh,Female,Home Office,PROD-854,Furniture,Bookcases,Corner Shelf,3,4933.97
7245,2023-11-16,CUST-4811,Mohammed Khan,Male,,PROD-607,Furniture,Chairs,Folding Chair,4,7295.19
9073,2021-08-06,CUST-6734,Madhuri Nair,Female,Corporate,PROD-775,Technology,Accessories,Keyboard,9,5812.94
877,2025/01/15,CUST-5131,Anjali Sharma,Female,Home Office,PROD-498,Furniture,Tables,Office Desk,7,5894.16
5533,2021-03-12,CUST-2112,Deepa Nair,Female,,PROD-344,Technology,Accessories,Mouse,9,768.55
5517,2024-03-24,CUST-5081,,Male,Corporate,PROD-923,Office Supplies,Binders,View Binder,3,4548.13
3783,2021-05-06,CUST-8458,Nandini Shetty,Female,,PROD-962,Office Supplies,Storage,Desk Organizer,9,4456.23
4651,2022-03-12,CUST-6384,Yogesh Patil,Male,Home Office,PROD-112,Technology,Accessories,Charger,6,"6,481.14"
3968,2020-08-10,CUST-9465,Kumari Rani,Female,Corporate,PROD-309,Technology,Copiers,Inkjet Copier,6,3975.57
7012,17-12-2021,CUST-6858,Praveen Pillai,Male,,PROD-650,Furniture,Bookcases,Wooden Bookcase,5,4119.45
2009,2024-08-20,CUST-4095,Karan Mehta,Male,Home Office,PROD-824,Furniture,Bookcases,Metal Shelf,10,574.86
9888,2025-02-18,CUST-5620,Tarun Mishra,Male,,PROD-121,Furniture,Chairs,Mesh Chair,2,1835.34
6574,2020-04-22,CUST-3504,Amitabh Sinha,Male,,PROD-648,Furniture,Bookcases,Wooden Bookcase,9,5140.7
